Entry ID,Content ID,Datetime,Content Type,Category,Reaction Type,Sentiment,Score
2871,1000371f-7758-4c44-a1bc-41fd836b0bcb,6/15/2021 4:43:40,Audio,Studying,Super Love,Positive,75.00
2872,1000371f-7758-4c44-a1bc-41fd836b0bcb,10/26/2020 11:17:26,Audio,Studying,Dislike,Negative,10.00
2873,1000371f-7758-4c44-a1bc-41fd836b0bcb,12/16/2020 11:20:56,Audio,Studying,Indifferent,Neutral,20.00
2874,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,12/3/2020 15:40:27,Video,Studying,Adore,Positive,72.00
2875,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,8/30/2020 4:20:17,Video,Studying,Heart,Positive,60.00
2876,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,10/17/2020 1:12:53,Video,Studying,Want,Positive,70.00
2877,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,2/20/2021 3:27:05,Video,Studying,Hate,Negative,5.00
2878,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,4/12/2021 4:25:37,Video,Studying,Hate,Negative,5.00
2879,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,5/25/2021 14:53:06,Video,Studying,Indifferent,Neutral,20.00
2880,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,10/29/2020 3:17:23,Video,Studying,Peeking,Neutral,35.00
2881,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,2/28/2021 9:07:39,Video,Studying,Love,Positive,65.00
2882,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,11/30/2020 14:14:19,Video,Studying,Dislike,Negative,10.00
2883,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,2/2/2021 14:53:14,Video,Studying,Like,Positive,50.00
2884,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,7/6/2020 15:48:58,Video,Studying,Disgust,Negative,0.00
2885,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,10/10/2020 1:28:38,Video,Studying,Hate,Negative,5.00
2886,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,11/19/2020 5:34:03,Video,Studying,Interested,Positive,30.00
2887,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,8/4/2020 10:53:02,Video,Studying,Cherish,Positive,70.00
2888,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,6/26/2020 3:51:34,Video,Studying,Worried,Negative,12.00
2889,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,8/6/2020 8:28:58,Video,Studying,Cherish,Positive,70.00
2890,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,8/6/2020 21:53:43,Video,Studying,Cherish,Positive,70.00
2891,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,7/18/2020 13:14:01,Video,Studying,Hate,Negative,5.00
2892,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,12/4/2020 5:35:48,Video,Studying,Cherish,Positive,70.00
2893,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,9/29/2020 0:21:42,Video,Studying,Peeking,Neutral,35.00
2894,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,7/20/2020 6:35:04,Video,Studying,Hate,Negative,5.00
2895,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,4/26/2021 12:56:21,Video,Studying,Scared,Negative,15.00
2896,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,2/28/2021 7:47:01,Video,Studying,Want,Positive,70.00
2897,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,9/23/2020 11:13:16,Video,Studying,Scared,Negative,15.00
2898,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,9/17/2020 9:56:50,Video,Studying,Love,Positive,65.00
2899,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,4/17/2021 23:32:35,Video,Studying,Scared,Negative,15.00
2900,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,8/9/2020 21:01:35,Video,Studying,Worried,Negative,12.00
2901,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,7/31/2020 22:55:43,Video,Studying,Indifferent,Neutral,20.00
2902,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,10/5/2020 12:10:23,Video,Studying,Super Love,Positive,75.00
2903,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,10/12/2020 15:15:39,Video,Studying,Super Love,Positive,75.00
2904,8e3896e3-2f84-4b47-9365-fb562c9ed730,11/21/2020 2:19:27,Video,Public Speaking,Super Love,Positive,75.00
2905,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/16/2020 22:14:37,Video,Public Speaking,Indifferent,Neutral,20.00
2906,8e3896e3-2f84-4b47-9365-fb562c9ed730,8/7/2020 14:21:14,Video,Public Speaking,Adore,Positive,72.00
2907,8e3896e3-2f84-4b47-9365-fb562c9ed730,5/23/2021 10:40:03,Video,Public Speaking,Cherish,Positive,70.00
2908,8e3896e3-2f84-4b47-9365-fb562c9ed730,5/4/2021 14:00:47,Video,Public Speaking,Cherish,Positive,70.00
2909,8e3896e3-2f84-4b47-9365-fb562c9ed730,2/23/2021 22:38:46,Video,Public Speaking,Love,Positive,65.00
2910,8e3896e3-2f84-4b47-9365-fb562c9ed730,11/18/2020 18:37:50,Video,Public Speaking,Love,Positive,65.00
2911,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/12/2020 11:42:04,Video,Public Speaking,Worried,Negative,12.00
2912,8e3896e3-2f84-4b47-9365-fb562c9ed730,4/28/2021 8:30:59,Video,Public Speaking,Intrigued,Positive,45.00
2913,8e3896e3-2f84-4b47-9365-fb562c9ed730,5/4/2021 23:16:28,Video,Public Speaking,Heart,Positive,60.00
2914,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/25/2020 18:26:41,Video,Public Speaking,Like,Positive,50.00
2915,8e3896e3-2f84-4b47-9365-fb562c9ed730,3/17/2021 23:48:27,Video,Public Speaking,Intrigued,Positive,45.00
2916,8e3896e3-2f84-4b47-9365-fb562c9ed730,10/7/2020 7:46:20,Video,Public Speaking,Heart,Positive,60.00
2917,8e3896e3-2f84-4b47-9365-fb562c9ed730,1/3/2021 15:52:57,Video,Public Speaking,Adore,Positive,72.00
2918,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/6/2020 7:14:15,Video,Public Speaking,Like,Positive,50.00
2919,8e3896e3-2f84-4b47-9365-fb562c9ed730,12/2/2020 19:04:17,Video,Public Speaking,Like,Positive,50.00
2920,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/24/2020 20:48:52,Video,Public Speaking,Disgust,Negative,0.00
2921,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/8/2020 4:03:24,Video,Public Speaking,Super Love,Positive,75.00
2922,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/21/2020 4:11:46,Video,Public Speaking,Adore,Positive,72.00
2923,8e3896e3-2f84-4b47-9365-fb562c9ed730,7/26/2020 22:01:29,Video,Public Speaking,Intrigued,Positive,45.00
2924,8e3896e3-2f84-4b47-9365-fb562c9ed730,2/21/2021 23:03:55,Video,Public Speaking,Interested,Positive,30.00
2925,8e3896e3-2f84-4b47-9365-fb562c9ed730,4/11/2021 3:23:33,Video,Public Speaking,Intrigued,Positive,45.00
2926,8e3896e3-2f84-4b47-9365-fb562c9ed730,12/30/2020 23:11:35,Video,Public Speaking,Interested,Positive,30.00
2927,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/1/2020 8:27:47,Video,Public Speaking,Disgust,Negative,0.00
2928,8e3896e3-2f84-4b47-9365-fb562c9ed730,7/14/2020 20:36:38,Video,Public Speaking,Hate,Negative,5.00
2929,8e3896e3-2f84-4b47-9365-fb562c9ed730,2/2/2021 11:04:40,Video,Public Speaking,Disgust,Negative,0.00
2930,8e3896e3-2f84-4b47-9365-fb562c9ed730,2/1/2021 20:40:23,Video,Public Speaking,Super Love,Positive,75.00
2931,8e3896e3-2f84-4b47-9365-fb562c9ed730,2/1/2021 23:31:23,Video,Public Speaking,Hate,Negative,5.00
2932,8e3896e3-2f84-4b47-9365-fb562c9ed730,6/6/2021 9:31:39,Video,Public Speaking,Interested,Positive,30.00
2933,8e3896e3-2f84-4b47-9365-fb562c9ed730,2/11/2021 15:57:12,Video,Public Speaking,Want,Positive,70.00
2934,8e3896e3-2f84-4b47-9365-fb562c9ed730,1/31/2021 22:05:14,Video,Public Speaking,Intrigued,Positive,45.00
2935,8e3896e3-2f84-4b47-9365-fb562c9ed730,3/1/2021 5:13:45,Video,Public Speaking,Love,Positive,65.00
2936,8e3896e3-2f84-4b47-9365-fb562c9ed730,4/4/2021 6:50:07,Video,Public Speaking,Like,Positive,50.00
2937,8e3896e3-2f84-4b47-9365-fb562c9ed730,8/16/2020 1:35:45,Video,Public Speaking,Like,Positive,50.00
2938,8e3896e3-2f84-4b47-9365-fb562c9ed730,8/5/2020 2:16:06,Video,Public Speaking,Like,Positive,50.00
2939,8e3896e3-2f84-4b47-9365-fb562c9ed730,11/27/2020 17:25:02,Video,Public Speaking,Worried,Negative,12.00
2940,8e3896e3-2f84-4b47-9365-fb562c9ed730,5/9/2021 3:07:27,Video,Public Speaking,Super Love,Positive,75.00
2941,8e3896e3-2f84-4b47-9365-fb562c9ed730,9/13/2020 1:44:01,Video,Public Speaking,Want,Positive,70.00
2942,de9796a6-d19d-4c41-a965-7aa4dcc69fee,2/26/2021 9:45:09,Audio,Technology,Dislike,Negative,10.00
2943,de9796a6-d19d-4c41-a965-7aa4dcc69fee,12/4/2020 20:40:02,Audio,Technology,Heart,Positive,60.00
2944,de9796a6-d19d-4c41-a965-7aa4dcc69fee,2/24/2021 15:16:39,Audio,Technology,Super Love,Positive,75.00
2945,de9796a6-d19d-4c41-a965-7aa4dcc69fee,11/5/2020 10:24:42,Audio,Technology,Hate,Negative,5.00
2946,de9796a6-d19d-4c41-a965-7aa4dcc69fee,11/12/2020 21:38:09,Audio,Technology,Love,Positive,65.00
2947,de9796a6-d19d-4c41-a965-7aa4dcc69fee,4/26/2021 4:28:46,Audio,Technology,Indifferent,Neutral,20.00
2948,de9796a6-d19d-4c41-a965-7aa4dcc69fee,8/9/2020 3:43:22,Audio,Technology,Like,Positive,50.00
2949,de9796a6-d19d-4c41-a965-7aa4dcc69fee,4/8/2021 18:42:36,Audio,Technology,Intrigued,Positive,45.00
2950,de9796a6-d19d-4c41-a965-7aa4dcc69fee,12/3/2020 4:50:31,Audio,Technology,Scared,Negative,15.00
2951,de9796a6-d19d-4c41-a965-7aa4dcc69fee,8/14/2020 5:47:13,Audio,Technology,Hate,Negative,5.00
2952,de9796a6-d19d-4c41-a965-7aa4dcc69fee,2/5/2021 7:51:45,Audio,Technology,Love,Positive,65.00
2953,de9796a6-d19d-4c41-a965-7aa4dcc69fee,6/21/2020 0:41:46,Audio,Technology,Scared,Negative,15.00
2954,de9796a6-d19d-4c41-a965-7aa4dcc69fee,5/31/2021 13:29:38,Audio,Technology,Indifferent,Neutral,20.00
2955,de9796a6-d19d-4c41-a965-7aa4dcc69fee,8/24/2020 4:16:59,Audio,Technology,Hate,Negative,5.00
2956,de9796a6-d19d-4c41-a965-7aa4dcc69fee,4/4/2021 19:55:17,Audio,Technology,Want,Positive,70.00
2957,de9796a6-d19d-4c41-a965-7aa4dcc69fee,9/4/2020 15:47:45,Audio,Technology,Scared,Negative,15.00
2958,de9796a6-d19d-4c41-a965-7aa4dcc69fee,8/30/2020 20:51:06,Audio,Technology,Indifferent,Neutral,20.00
2959,de9796a6-d19d-4c41-a965-7aa4dcc69fee,8/29/2020 14:30:46,Audio,Technology,Heart,Positive,60.00
2960,de9796a6-d19d-4c41-a965-7aa4dcc69fee,5/6/2021 16:55:56,Audio,Technology,Disgust,Negative,0.00
2961,de9796a6-d19d-4c41-a965-7aa4dcc69fee,4/5/2021 15:27:40,Audio,Technology,Disgust,Negative,0.00
2962,de9796a6-d19d-4c41-a965-7aa4dcc69fee,1/6/2021 18:27:48,Audio,Technology,Heart,Positive,60.00
2963,de9796a6-d19d-4c41-a965-7aa4dcc69fee,6/24/2020 23:03:04,Audio,Technology,Scared,Negative,15.00
2964,de9796a6-d19d-4c41-a965-7aa4dcc69fee,11/22/2020 0:44:38,Audio,Technology,Super Love,Positive,75.00
2965,de9796a6-d19d-4c41-a965-7aa4dcc69fee,10/13/2020 9:11:27,Audio,Technology,Hate,Negative,5.00
2966,de9796a6-d19d-4c41-a965-7aa4dcc69fee,10/6/2020 20:13:32,Audio,Technology,Love,Positive,65.00
2967,de9796a6-d19d-4c41-a965-7aa4dcc69fee,6/20/2020 9:06:23,Audio,Technology,Scared,Negative,15.00
2968,de9796a6-d19d-4c41-a965-7aa4dcc69fee,6/9/2021 9:17:40,Audio,Technology,Adore,Positive,72.00
2969,de9796a6-d19d-4c41-a965-7aa4dcc69fee,9/14/2020 20:45:55,Audio,Technology,Adore,Positive,72.00
2970,de9796a6-d19d-4c41-a965-7aa4dcc69fee,10/4/2020 13:26:03,Audio,Technology,Cherish,Positive,70.00
2971,de9796a6-d19d-4c41-a965-7aa4dcc69fee,12/7/2020 11:10:57,Audio,Technology,Scared,Negative,15.00
2972,de9796a6-d19d-4c41-a965-7aa4dcc69fee,4/28/2021 22:34:55,Audio,Technology,Want,Positive,70.00
2973,de9796a6-d19d-4c41-a965-7aa4dcc69fee,11/19/2020 9:35:28,Audio,Technology,Adore,Positive,72.00
2974,de9796a6-d19d-4c41-a965-7aa4dcc69fee,11/22/2020 18:32:40,Audio,Technology,Peeking,Neutral,35.00
2975,de9796a6-d19d-4c41-a965-7aa4dcc69fee,12/21/2020 16:09:26,Audio,Technology,Want,Positive,70.00
2976,de9796a6-d19d-4c41-a965-7aa4dcc69fee,11/8/2020 3:33:26,Audio,Technology,Interested,Positive,30.00
2977,de9796a6-d19d-4c41-a965-7aa4dcc69fee,3/4/2021 21:49:09,Audio,Technology,Worried,Negative,12.00
2978,de9796a6-d19d-4c41-a965-7aa4dcc69fee,2/27/2021 2:35:00,Audio,Technology,Worried,Negative,12.00
2979,de9796a6-d19d-4c41-a965-7aa4dcc69fee,7/19/2020 9:41:23,Audio,Technology,Intrigued,Positive,45.00
2980,de9796a6-d19d-4c41-a965-7aa4dcc69fee,9/9/2020 20:18:56,Audio,Technology,Heart,Positive,60.00
2981,de9796a6-d19d-4c41-a965-7aa4dcc69fee,12/11/2020 14:17:53,Audio,Technology,Peeking,Neutral,35.00
2982,e4466189-0b96-4cc4-9d7d-d0f27b982548,2/3/2021 17:39:08,Gif,Education,Disgust,Negative,0.00
2983,e4466189-0b96-4cc4-9d7d-d0f27b982548,5/11/2021 2:00:52,Gif,Education,Want,Positive,70.00
2984,e4466189-0b96-4cc4-9d7d-d0f27b982548,7/24/2020 5:00:19,Gif,Education,Super Love,Positive,75.00
2985,e4466189-0b96-4cc4-9d7d-d0f27b982548,7/24/2020 9:08:00,Gif,Education,Disgust,Negative,0.00
2986,e4466189-0b96-4cc4-9d7d-d0f27b982548,5/12/2021 7:58:17,Gif,Education,Peeking,Neutral,35.00
2987,e4466189-0b96-4cc4-9d7d-d0f27b982548,5/6/2021 18:01:34,Gif,Education,Like,Positive,50.00
2988,e4466189-0b96-4cc4-9d7d-d0f27b982548,1/4/2021 4:08:24,Gif,Education,Interested,Positive,30.00
2989,e4466189-0b96-4cc4-9d7d-d0f27b982548,3/28/2021 11:14:19,Gif,Education,Interested,Positive,30.00
2990,e4466189-0b96-4cc4-9d7d-d0f27b982548,1/9/2021 20:20:03,Gif,Education,Cherish,Positive,70.00
2991,e4466189-0b96-4cc4-9d7d-d0f27b982548,7/25/2020 9:27:08,Gif,Education,Peeking,Neutral,35.00
2992,e4466189-0b96-4cc4-9d7d-d0f27b982548,10/25/2020 16:30:05,Gif,Education,Dislike,Negative,10.00
2993,e4466189-0b96-4cc4-9d7d-d0f27b982548,4/8/2021 21:28:49,Gif,Education,Want,Positive,70.00
2994,e4466189-0b96-4cc4-9d7d-d0f27b982548,1/29/2021 9:33:59,Gif,Education,Interested,Positive,30.00
2995,e4466189-0b96-4cc4-9d7d-d0f27b982548,6/22/2020 8:06:53,Gif,Education,Want,Positive,70.00
2996,e4466189-0b96-4cc4-9d7d-d0f27b982548,8/27/2020 13:11:44,Gif,Education,Hate,Negative,5.00
2997,e4466189-0b96-4cc4-9d7d-d0f27b982548,3/4/2021 20:03:06,Gif,Education,Intrigued,Positive,45.00
2998,e4466189-0b96-4cc4-9d7d-d0f27b982548,11/4/2020 8:43:08,Gif,Education,Worried,Negative,12.00
2999,e4466189-0b96-4cc4-9d7d-d0f27b982548,2/21/2021 11:23:00,Gif,Education,Super Love,Positive,75.00
3000,e4466189-0b96-4cc4-9d7d-d0f27b982548,1/10/2021 17:14:54,Gif,Education,Love,Positive,65.00
3001,e4466189-0b96-4cc4-9d7d-d0f27b982548,5/24/2021 16:17:39,Gif,Education,Love,Positive,65.00
3002,391a9aa4-c04a-431e-8366-712d92267c2b,5/2/2021 3:28:01,Video,Public Speaking,Cherish,Positive,70.00
3003,391a9aa4-c04a-431e-8366-712d92267c2b,1/25/2021 4:23:05,Video,Public Speaking,Indifferent,Neutral,20.00
3004,391a9aa4-c04a-431e-8366-712d92267c2b,7/19/2020 6:00:00,Video,Public Speaking,Peeking,Neutral,35.00
3005,391a9aa4-c04a-431e-8366-712d92267c2b,3/12/2021 8:33:39,Video,Public Speaking,Cherish,Positive,70.00
3006,391a9aa4-c04a-431e-8366-712d92267c2b,8/19/2020 15:30:06,Video,Public Speaking,Indifferent,Neutral,20.00
3007,391a9aa4-c04a-431e-8366-712d92267c2b,9/14/2020 12:35:41,Video,Public Speaking,Cherish,Positive,70.00
3008,391a9aa4-c04a-431e-8366-712d92267c2b,5/15/2021 8:23:36,Video,Public Speaking,Love,Positive,65.00
3009,391a9aa4-c04a-431e-8366-712d92267c2b,6/6/2021 8:52:16,Video,Public Speaking,Intrigued,Positive,45.00
3010,391a9aa4-c04a-431e-8366-712d92267c2b,3/21/2021 0:11:28,Video,Public Speaking,Heart,Positive,60.00
3011,391a9aa4-c04a-431e-8366-712d92267c2b,8/31/2020 7:46:12,Video,Public Speaking,Super Love,Positive,75.00
3012,391a9aa4-c04a-431e-8366-712d92267c2b,5/24/2021 9:55:46,Video,Public Speaking,Disgust,Negative,0.00
3013,391a9aa4-c04a-431e-8366-712d92267c2b,7/14/2020 2:36:07,Video,Public Speaking,Intrigued,Positive,45.00
3014,391a9aa4-c04a-431e-8366-712d92267c2b,5/28/2021 0:16:15,Video,Public Speaking,Cherish,Positive,70.00
3015,391a9aa4-c04a-431e-8366-712d92267c2b,2/23/2021 3:59:59,Video,Public Speaking,Interested,Positive,30.00
3016,391a9aa4-c04a-431e-8366-712d92267c2b,3/2/2021 18:49:10,Video,Public Speaking,Adore,Positive,72.00
3017,391a9aa4-c04a-431e-8366-712d92267c2b,11/9/2020 5:49:18,Video,Public Speaking,Heart,Positive,60.00
3018,391a9aa4-c04a-431e-8366-712d92267c2b,8/8/2020 10:37:24,Video,Public Speaking,Intrigued,Positive,45.00
3019,391a9aa4-c04a-431e-8366-712d92267c2b,3/11/2021 23:27:07,Video,Public Speaking,Interested,Positive,30.00
3020,391a9aa4-c04a-431e-8366-712d92267c2b,11/16/2020 15:47:55,Video,Public Speaking,Hate,Negative,5.00
3021,391a9aa4-c04a-431e-8366-712d92267c2b,6/21/2020 2:05:35,Video,Public Speaking,Like,Positive,50.00
3022,391a9aa4-c04a-431e-8366-712d92267c2b,1/25/2021 11:15:17,Video,Public Speaking,Peeking,Neutral,35.00
3023,391a9aa4-c04a-431e-8366-712d92267c2b,6/22/2020 7:16:47,Video,Public Speaking,Indifferent,Neutral,20.00
3024,391a9aa4-c04a-431e-8366-712d92267c2b,1/15/2021 20:50:20,Video,Public Speaking,Like,Positive,50.00
3025,391a9aa4-c04a-431e-8366-712d92267c2b,4/21/2021 9:32:54,Video,Public Speaking,Adore,Positive,72.00
3026,391a9aa4-c04a-431e-8366-712d92267c2b,5/25/2021 3:03:19,Video,Public Speaking,Want,Positive,70.00
3027,391a9aa4-c04a-431e-8366-712d92267c2b,5/13/2021 6:02:22,Video,Public Speaking,Heart,Positive,60.00
3028,391a9aa4-c04a-431e-8366-712d92267c2b,1/14/2021 0:44:49,Video,Public Speaking,Heart,Positive,60.00
3029,391a9aa4-c04a-431e-8366-712d92267c2b,12/4/2020 20:43:43,Video,Public Speaking,Want,Positive,70.00
3030,391a9aa4-c04a-431e-8366-712d92267c2b,11/2/2020 1:54:16,Video,Public Speaking,Love,Positive,65.00
3031,391a9aa4-c04a-431e-8366-712d92267c2b,1/30/2021 16:59:55,Video,Public Speaking,Super Love,Positive,75.00
3032,391a9aa4-c04a-431e-8366-712d92267c2b,2/23/2021 18:54:28,Video,Public Speaking,Want,Positive,70.00
3033,391a9aa4-c04a-431e-8366-712d92267c2b,9/1/2020 0:08:46,Video,Public Speaking,Dislike,Negative,10.00
3034,391a9aa4-c04a-431e-8366-712d92267c2b,2/27/2021 14:13:40,Video,Public Speaking,Hate,Negative,5.00
3035,391a9aa4-c04a-431e-8366-712d92267c2b,9/26/2020 4:00:13,Video,Public Speaking,Peeking,Neutral,35.00
3036,391a9aa4-c04a-431e-8366-712d92267c2b,10/23/2020 4:58:05,Video,Public Speaking,Like,Positive,50.00
3037,391a9aa4-c04a-431e-8366-712d92267c2b,5/13/2021 5:10:06,Video,Public Speaking,Cherish,Positive,70.00
3038,391a9aa4-c04a-431e-8366-712d92267c2b,3/6/2021 17:48:36,Video,Public Speaking,Scared,Negative,15.00
3039,391a9aa4-c04a-431e-8366-712d92267c2b,9/29/2020 2:14:09,Video,Public Speaking,Love,Positive,65.00
3040,391a9aa4-c04a-431e-8366-712d92267c2b,4/29/2021 20:20:44,Video,Public Speaking,Disgust,Negative,0.00
3041,391a9aa4-c04a-431e-8366-712d92267c2b,5/27/2021 15:13:41,Video,Public Speaking,Super Love,Positive,75.00
3042,391a9aa4-c04a-431e-8366-712d92267c2b,9/22/2020 5:24:06,Video,Public Speaking,Dislike,Negative,10.00
3043,391a9aa4-c04a-431e-8366-712d92267c2b,11/2/2020 11:58:31,Video,Public Speaking,Dislike,Negative,10.00
3044,391a9aa4-c04a-431e-8366-712d92267c2b,8/5/2020 6:52:57,Video,Public Speaking,Interested,Positive,30.00
3045,e8edf506-36c9-43a7-a685-8b9f6467e4f9,2/24/2021 14:54:02,Video,Studying,Like,Positive,50.00
3046,e8edf506-36c9-43a7-a685-8b9f6467e4f9,1/5/2021 10:20:45,Video,Studying,Cherish,Positive,70.00
3047,e8edf506-36c9-43a7-a685-8b9f6467e4f9,6/4/2021 22:24:03,Video,Studying,Cherish,Positive,70.00
3048,e8edf506-36c9-43a7-a685-8b9f6467e4f9,11/24/2020 13:43:59,Video,Studying,Peeking,Neutral,35.00
3049,e8edf506-36c9-43a7-a685-8b9f6467e4f9,5/1/2021 9:58:48,Video,Studying,Peeking,Neutral,35.00
3050,e8edf506-36c9-43a7-a685-8b9f6467e4f9,11/1/2020 7:23:43,Video,Studying,Indifferent,Neutral,20.00
3051,e8edf506-36c9-43a7-a685-8b9f6467e4f9,10/27/2020 5:17:18,Video,Studying,Intrigued,Positive,45.00
3052,e8edf506-36c9-43a7-a685-8b9f6467e4f9,9/2/2020 21:06:44,Video,Studying,Super Love,Positive,75.00
3053,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/24/2020 5:32:18,Photo,Food,Dislike,Negative,10.00
3054,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,1/29/2021 4:48:36,Photo,Food,Worried,Negative,12.00
3055,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,6/1/2021 8:08:24,Photo,Food,Indifferent,Neutral,20.00
3056,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,4/2/2021 16:49:06,Photo,Food,Love,Positive,65.00
3057,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,11/27/2020 13:14:57,Photo,Food,Interested,Positive,30.00
3058,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7/20/2020 13:39:24,Photo,Food,Heart,Positive,60.00
3059,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/25/2020 6:35:14,Photo,Food,Disgust,Negative,0.00
3060,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,2/12/2021 0:36:14,Photo,Food,Worried,Negative,12.00
3061,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,9/12/2020 12:44:15,Photo,Food,Want,Positive,70.00
3062,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,5/23/2021 22:08:09,Photo,Food,Cherish,Positive,70.00
3063,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,8/28/2020 10:30:35,Photo,Food,Heart,Positive,60.00
3064,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,6/15/2021 3:54:35,Photo,Food,Super Love,Positive,75.00
3065,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,6/2/2021 0:17:51,Photo,Food,Heart,Positive,60.00
3066,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/18/2020 12:21:28,Photo,Food,Indifferent,Neutral,20.00
3067,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/23/2020 10:47:52,Photo,Food,Interested,Positive,30.00
3068,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/19/2020 23:20:17,Photo,Food,Peeking,Neutral,35.00
3069,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,4/17/2021 10:11:50,Photo,Food,Hate,Negative,5.00
3070,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/13/2020 0:47:43,Photo,Food,Indifferent,Neutral,20.00
3071,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,5/6/2021 1:06:51,Photo,Food,Worried,Negative,12.00
3072,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,4/23/2021 8:59:52,Photo,Food,Dislike,Negative,10.00
3073,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7/4/2020 0:46:11,Photo,Food,Dislike,Negative,10.00
3074,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,4/30/2021 7:29:07,Photo,Food,Love,Positive,65.00
3075,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,5/10/2021 9:02:43,Photo,Food,Worried,Negative,12.00
3076,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/20/2020 13:55:20,Photo,Food,Adore,Positive,72.00
3077,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,8/29/2020 11:00:02,Photo,Food,Indifferent,Neutral,20.00
3078,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,10/24/2020 22:38:11,Photo,Food,Intrigued,Positive,45.00
3079,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,12/18/2020 4:21:32,Photo,Food,Intrigued,Positive,45.00
3080,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,4/3/2021 8:00:13,Photo,Food,Hate,Negative,5.00
3081,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,7/24/2020 6:32:07,Photo,Food,Hate,Negative,5.00
3082,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,8/30/2020 5:06:50,Photo,Food,Worried,Negative,12.00
3083,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,2/19/2021 2:54:49,Photo,Food,Heart,Positive,60.00
3084,36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a,6/26/2020 12:23:17,Photo,Food,Heart,Positive,60.00
